candidate_id,verifier_probability,human_label,symbol_type,source_tile,map_name,x,y,buffer_metres,timestamp
7,0.2,not_mound,not_mound,K-35-042-3_x2016_y1344.png,K-35-042-3,470511.92283369775,4735142.634226302,50,2026-04-20T06:43:09.285235+00:00
30,1.0,mound,burial_mound,K-35-042-3_x2352_y1680.png,K-35-042-3,471392.99448250973,4732258.181739734,50,2026-04-20T05:25:03.838240+00:00
31,0.2,not_mound,not_mound,K-35-042-3_x2688_y1680.png,K-35-042-3,474113.70731988654,4733534.687699565,50,2026-04-20T06:43:10.231198+00:00
40,0.2,not_mound,not_mound,K-35-042-3_x3360_y3024.png,K-35-042-3,476598.8137364808,4726704.702767618,50,2026-04-20T06:43:11.116647+00:00
46,0.85,not_mound,not_mound,K-35-042-3_x3696_y1344.png,K-35-042-3,477904.69022187917,4733927.055105984,50,2026-04-20T06:30:00.936510+00:00
50,0.95,mound,burial_mound,K-35-042-3_x3696_y2688.png,K-35-042-3,477834.1429004741,4727157.247737626,50,2026-04-20T06:16:00.932393+00:00
61,0.15,not_mound,not_mound,K-35-042-3_x3696_y2352.png,K-35-042-3,477819.62986817915,4729655.669919029,50,2026-04-20T07:03:22.112562+00:00
67,0.2,not_mound,not_mound,K-35-042-3_x672_y1344.png,K-35-042-3,463205.58234907914,4734178.3977256855,50,2026-04-20T06:43:12.246113+00:00
84,1.0,not_mound,not_mound,K-35-050-4_x1680_y1008.png,K-35-050-4,323106.53237131215,4700775.938550783,50,2026-04-20T05:35:50.204629+00:00
85,0.95,mound,bench_mark_on_mound,K-35-050-4_x1344_y3360.png,K-35-050-4,322792.9450682296,4690826.200785482,50,2026-04-20T06:16:02.302296+00:00
92,0.15,not_mound,not_mound,K-35-042-3_x672_y1680.png,K-35-042-3,464094.62254302186,4732536.444813102,50,2026-04-20T07:03:23.173306+00:00
94,0.95,mound,burial_mound,K-35-050-4_x1008_y1008.png,K-35-050-4,321404.07440563734,4702438.939656775,50,2026-04-20T06:16:03.512544+00:00
97,0.2,not_mound,not_mound,K-35-050-4_x1344_y3024.png,K-35-050-4,321382.2932051864,4691026.383484833,50,2026-04-20T06:43:13.169763+00:00
98,1.0,mound,bench_mark_on_mound,K-35-050-4_x1344_y3024.png,K-35-050-4,322773.2240453985,4690851.367254358,50,2026-04-20T05:35:51.694840+00:00
109,0.95,mound,bench_mark_on_mound,K-35-050-4_x2016_y1008.png,K-35-050-4,326294.0913448737,4700864.77784096,50,2026-04-20T06:16:04.601575+00:00
127,0.95,mound,bench_mark_on_mound,K-35-050-4_x2016_y1008.png,K-35-050-4,326269.2536134111,4700858.840346869,50,2026-04-20T06:16:07.875995+00:00
154,0.85,not_mound,not_mound,K-35-050-4_x2352_y2016.png,K-35-050-4,328113.37756634067,4697543.18215676,50,2026-04-20T06:30:02.052731+00:00
