candidate_id,verifier_probability,human_label,symbol_type,source_tile,map_name,x,y,buffer_metres,timestamp
70,0.95,mound,burial_mound,K-35-051-4_x1008_y2352.png,K-35-051-4,361368.41843715403,4694086.595726084,75.0,2026-06-06T07:42:28.035000+00:00
89,0.2,not_mound,not_mound,K-35-051-4_x3360_y672.png,K-35-051-4,373203.8452107803,4703081.895437065,,2026-06-06T07:43:01.501714+00:00
107,0.2,mound,burial_mound,K-35-052-2_x1680_y3696.png,K-35-052-2,406329.61792196124,4705926.574578514,50.0,2026-06-06T07:43:02.965603+00:00
109,0.75,not_mound,not_mound,K-35-052-2_x2016_y336.png,K-35-052-2,407375.7159160912,4721634.015693019,,2026-06-06T07:42:49.230017+00:00
131,1.0,not_mound,not_mound,K-35-052-2_x4032_y3024.png,K-35-052-2,417627.16383021814,4709314.431418407,,2026-06-06T07:41:06.820032+00:00
164,1.0,mound,burial_mound,K-35-052-3_x336_y3024.png,K-35-052-3,378358.6095079489,4689889.141587816,125.0,2026-06-06T07:41:14.524048+00:00
240,1.0,mound,trig_point_on_mound,K-35-053-4_Boyadzhik_x3696_y1344.png,K-35-053-4_Boyadzhik,458089.4653025843,4697095.831983997,200.0,2026-06-06T07:41:18.144870+00:00
246,1.0,not_mound,not_mound,K-35-054-1_Straldzha_4326_x1344_y672.png,K-35-054-1_Straldzha_4326,466986.81928665884,4719711.429431816,,2026-06-06T07:41:19.462105+00:00
265,0.2,not_mound,not_mound,K-35-054-1_Straldzha_4326_x3360_y3024.png,K-35-054-1_Straldzha_4326,476497.5207352719,4708400.533018555,,2026-06-06T07:43:04.486787+00:00
345,0.2,not_mound,not_mound,K-35-055-3_x0_y3360.png,K-35-055-3,501239.86212904745,4686883.262014851,,2026-06-06T07:43:06.140418+00:00
365,1.0,not_mound,not_mound,K-35-055-3_x3360_y336.png,K-35-055-3,517881.80881679745,4702115.765769886,,2026-06-06T07:41:21.479491+00:00
386,0.15,not_mound,not_mound,K-35-055-4_x3024_y3360.png,K-35-055-4,537114.0809113466,4688212.616865607,,2026-06-06T07:43:31.674301+00:00
404,1.0,not_mound,not_mound,K-35-056-3_x2352_y1680.png,K-35-056-3,553796.2137273294,4695305.592558572,,2026-06-06T07:41:22.688231+00:00
432,0.3,mound,burial_mound,K-35-063-1_Granit_4326_x0_y1680.png,K-35-063-1_Granit_4326,335345.0067883569,4678965.7118044,50.0,2026-06-06T07:42:57.259998+00:00
471,0.3,mound,burial_mound,K-35-063-2_Chirpan_4326_x2016_y2352.png,K-35-063-2_Chirpan_4326,365913.2511589906,4675821.694853296,75.0,2026-06-06T07:43:00.074144+00:00
475,0.2,not_mound,not_mound,K-35-063-2_Chirpan_4326_x3024_y0.png,K-35-063-2_Chirpan_4326,370395.28891034005,4687662.264489399,,2026-06-06T07:43:08.145743+00:00
482,0.95,mound,burial_mound,K-35-062-4_Asenovgrad_4326_x2688_y3696.png,K-35-062-4_Asenovgrad_4326,328498.1637773846,4651978.807113456,200.0,2026-06-06T07:42:31.280916+00:00
522,1.0,mound,burial_mound,K-35-063-4_Skobelevo_4326_x672_y336.png,K-35-063-4_Skobelevo_4326,359611.5222024581,4666613.582909843,200.0,2026-06-06T07:41:24.866619+00:00
553,1.0,not_mound,not_mound,K-35-064-1_Sredets_4326_x3696_y672.png,K-35-064-1_Sredets_4326,394290.1265516708,4683834.16419817,,2026-06-06T07:41:26.202082+00:00
581,1.0,not_mound,not_mound,K-35-064-3_Dimitrovgrad_4326_x4032_y0.png,K-35-064-3_Dimitrovgrad_4326,395728.07236228656,4668214.5512716565,,2026-06-06T07:41:27.257386+00:00
611,0.15,not_mound,not_mound,K-35-065-1_Radetski_4326_x336_y2352.png,K-35-065-1_Radetski_4326,419113.3294602536,4674569.882551977,,2026-06-06T07:43:33.073826+00:00
646,1.0,not_mound,not_mound,K-35-065-3_Glavan_4326_x2688_y3024.png,K-35-065-3_Glavan_4326,432084.8411643798,4651788.152883926,,2026-06-06T07:41:28.751189+00:00
691,0.65,mound,burial_mound,K-35-066-1_x2016_y672.png,K-35-066-1,469375.5801156805,4682238.190422741,125.0,2026-06-06T07:42:55.189086+00:00
811,0.2,mound,burial_mound,K-35-067-2_x2688_y3024.png,K-35-067-2,535084.1128283448,4670230.698999352,100.0,2026-06-06T07:43:13.008296+00:00
901,0.2,not_mound,not_mound,K-35-074-1_x2688_y1008.png,K-35-074-1,307419.3277279765,4647426.778524339,,2026-06-06T07:43:16.847961+00:00
942,0.2,not_mound,not_mound,K-35-074-2_x336_y1008.png,K-35-074-2,316349.40682133357,4646243.474738931,,2026-06-06T07:43:18.247317+00:00
948,0.15,not_mound,not_mound,K-35-074-2_x3360_y336.png,K-35-074-2,331360.4724174236,4649515.393191082,,2026-06-06T07:43:33.960319+00:00
1018,0.2,mound,burial_mound,K-35-075-1_x2688_y1008.png,K-35-075-1,347841.1580949402,4645422.172766087,100.0,2026-06-06T07:43:22.132141+00:00
1019,0.2,not_mound,not_mound,K-35-075-1_x3024_y3360.png,K-35-075-1,350017.78433177323,4633742.459109775,,2026-06-06T07:43:23.922834+00:00
1061,1.0,mound,burial_mound,K-35-075-2_x4032_y2688.png,K-35-075-2,374873.3093354533,4635827.243902319,200.0,2026-06-06T07:41:31.720038+00:00
1120,0.2,not_mound,not_mound,K-35-075-3_x672_y1008.png,K-35-075-3,338262.0941620782,4627130.82706339,,2026-06-06T07:43:25.108368+00:00
1124,0.95,mound,settlement_mound,K-35-075-4_x672_y1344.png,K-35-075-4,358826.7729382486,4624212.147959022,50.0,2026-06-06T07:42:35.488759+00:00
1140,1.0,mound,trig_point_on_mound,K-35-076-1_x2016_y0.png,K-35-076-1,386837.0195488993,4648923.796277017,150.0,2026-06-06T07:41:34.521503+00:00
1177,1.0,mound,burial_mound,K-35-076-2_x672_y3024.png,K-35-076-2,400404.1721854318,4633497.725258184,150.0,2026-06-06T07:41:38.886014+00:00
1246,0.95,not_mound,not_mound,K-35-077-1_x3696_y3360.png,K-35-077-1,436596.6987367366,4631473.276358884,,2026-06-06T07:42:36.984663+00:00
1250,0.15,not_mound,not_mound,K-35-077-2_x0_y2688.png,K-35-077-2,438380.2149594463,4635549.296524838,,2026-06-06T07:43:36.526467+00:00
1281,0.85,not_mound,not_mound,K-35-077-3_x0_y3360.png,K-35-077-3,416842.0283320218,4614495.962716279,,2026-06-06T07:42:42.649425+00:00
1365,1.0,mound,burial_mound,K-35-051-3_x1008_y2016.png,K-35-051-3,340598.652167506,4695667.243665555,100.0,2026-06-06T07:41:42.991386+00:00
1414,1.0,mound,burial_mound,K-35-053-1_x2016_y1680.png,K-35-053-1,429026.8850844643,4714415.638206101,125.0,2026-06-06T07:41:49.996672+00:00
1419,0.2,not_mound,not_mound,K-35-053-2_x1008_y2688.png,K-35-053-2,444084.38456025714,4709245.818047643,,2026-06-06T07:43:26.232253+00:00
1459,1.0,not_mound,not_mound,K-35-054-2_Atolov_4326_x2016_y1008.png,K-35-054-2_Atolov_4326,490693.2264481411,4716911.171102057,,2026-06-06T07:41:51.346243+00:00
1464,1.0,not_mound,not_mound,K-35-054-3_Yambol_x2016_y3696.png,K-35-054-3_Yambol,470487.4155407573,4686833.694543062,,2026-06-06T07:41:52.726378+00:00
1544,1.0,not_mound,not_mound,K-35-062-4_Asenovgrad_4326_x4032_y1008.png,K-35-062-4_Asenovgrad_4326,333902.4790462019,4665744.522406097,,2026-06-06T07:41:54.499438+00:00
1559,1.0,mound,burial_mound,K-35-063-1_Granit_4326_x2352_y672.png,K-35-063-1_Granit_4326,347372.5203231126,4685285.329898148,200.0,2026-06-06T07:41:56.902085+00:00
1629,0.2,not_mound,not_mound,K-35-064-3_Dimitrovgrad_4326_x2688_y336.png,K-35-064-3_Dimitrovgrad_4326,390527.9182562992,4666845.905892209,,2026-06-06T07:43:27.532656+00:00
1659,1.0,mound,burial_mound,K-35-065-3_Glavan_4326_x2352_y672.png,K-35-065-3_Glavan_4326,429165.19741133996,4664663.1513808435,75.0,2026-06-06T07:41:59.588644+00:00
1706,0.2,not_mound,not_mound,K-35-066-3_x3696_y3696.png,K-35-066-3,477779.9097939769,4649774.72996095,,2026-06-06T07:43:28.960914+00:00
1764,0.2,not_mound,not_mound,K-35-067-3_x3024_y2688.png,K-35-067-3,516070.2259840523,4653937.734669726,,2026-06-06T07:43:30.165837+00:00
1795,0.15,not_mound,not_mound,K-35-074-2_x2016_y336.png,K-35-074-2,324153.75326313404,4648960.425807582,,2026-06-06T07:43:38.243923+00:00
1850,1.0,not_mound,not_mound,K-35-075-1_x3024_y336.png,K-35-075-1,350034.4906622083,4649351.097217621,,2026-06-06T07:42:00.800753+00:00
1910,0.15,not_mound,not_mound,K-35-076-1_x1008_y3696.png,K-35-076-1,381822.22502603004,4632206.513518635,,2026-06-06T07:43:39.358680+00:00
1921,0.85,mound,burial_mound,K-35-076-2_x1344_y336.png,K-35-076-2,404651.5822438773,4646954.7021721685,200.0,2026-06-06T07:42:44.946698+00:00
1930,1.0,mound,burial_mound,K-35-076-3_x0_y1008.png,K-35-076-3,376703.88368125784,4625439.286115211,200.0,2026-06-06T07:42:03.630055+00:00
1948,0.85,not_mound,not_mound,K-35-077-1_x1008_y1008.png,K-35-077-1,423021.453878657,4644078.469161078,,2026-06-06T07:42:46.564726+00:00
2003,0.15,not_mound,not_mound,K-35-077-4_x2352_y1008.png,K-35-077-4,450461.78859215265,4625471.973235472,,2026-06-06T07:43:42.827638+00:00
2076,0.95,mound,burial_mound,K-35-063-4_Skobelevo_4326_x1680_y336.png,K-35-063-4_Skobelevo_4326,363425.63403069484,4666594.144768901,50.0,2026-06-06T07:42:38.634663+00:00
2087,1.0,not_mound,not_mound,K-35-064-1_Sredets_4326_x2688_y0.png,K-35-064-1_Sredets_4326,389882.00640191534,4686747.120302129,,2026-06-06T07:42:04.852758+00:00
2093,1.0,mound,bench_mark_on_mound,K-35-064-3_Dimitrovgrad_4326_x1680_y1344.png,K-35-064-3_Dimitrovgrad_4326,383848.01295341685,4661304.209061577,75.0,2026-06-06T07:42:07.947583+00:00
2116,0.95,mound,bench_mark_on_mound,K-35-066-2_x1680_y1680.png,K-35-066-2,488102.118419573,4677809.5964615755,150.0,2026-06-06T07:42:41.348658+00:00
2128,1.0,uncertain,uncertain,K-35-066-3_x3360_y3360.png,K-35-066-3,476859.6129532607,4649669.529915629,,2026-06-06T07:42:17.774625+00:00
2195,1.0,mound,burial_mound,K-35-076-2_x3696_y2688.png,K-35-076-2,415003.69424645207,4636072.808109376,150.0,2026-06-06T07:42:25.673962+00:00
