candidate_id,verifier_probability,human_label,symbol_type,source_tile,map_name,x,y,buffer_metres,timestamp
0,1.0,not_mound,not_mound,K-35-052-3_x336_y1008.png,K-35-052-3,378823.8249983837,4699638.175780408,,2026-06-07T03:46:23.341559+00:00
1,1.0,not_mound,not_mound,K-35-062-4_Asenovgrad_4326_x1344_y3696.png,K-35-062-4_Asenovgrad_4326,320658.8189589513,4652075.957434808,,2026-06-07T03:46:27.547569+00:00
2,1.0,not_mound,not_mound,K-35-067-3_x1008_y3024.png,K-35-067-3,506446.44616812206,4651685.858024547,,2026-06-07T03:46:29.871509+00:00
3,1.0,not_mound,not_mound,K-35-075-2_x1008_y2352.png,K-35-075-2,359847.3485937222,4637840.61737231,,2026-06-07T03:46:32.057068+00:00
4,1.0,not_mound,not_mound,K-35-077-1_x3360_y2016.png,K-35-077-1,434350.18519573414,4638239.057253808,,2026-06-07T03:46:35.732815+00:00
5,1.0,not_mound,not_mound,K-35-074-4_x2352_y0.png,K-35-074-4,325070.1028121729,4632955.146407234,,2026-06-07T03:46:39.004358+00:00
6,1.0,not_mound,not_mound,K-35-077-3_x2352_y3360.png,K-35-077-3,430196.51586919517,4614165.198967717,,2026-06-07T03:46:40.714844+00:00
7,1.0,not_mound,not_mound,K-35-042-3_x672_y336.png,K-35-042-3,462437.69767797616,4739711.077296502,,2026-06-07T03:46:42.702838+00:00
8,1.0,not_mound,not_mound,K-35-042-3_x672_y336.png,K-35-042-3,462539.8148361826,4739594.846475952,,2026-06-07T03:46:44.939431+00:00
9,1.0,not_mound,not_mound,K-35-042-3_x672_y336.png,K-35-042-3,462567.31431163027,4739368.862292175,,2026-06-07T03:46:46.658556+00:00
10,1.0,not_mound,not_mound,K-35-042-3_x4032_y2688.png,K-35-042-3,479368.99927248905,4727721.414933281,,2026-06-07T03:46:48.138703+00:00
11,1.0,not_mound,not_mound,K-35-050-4_x2016_y1008.png,K-35-050-4,325938.7398525698,4701366.048057076,,2026-06-07T03:46:50.846639+00:00
12,1.0,not_mound,not_mound,K-35-051-4_x0_y3024.png,K-35-051-4,355978.4637460454,4689764.8073441535,,2026-06-07T03:46:53.393805+00:00
13,1.0,not_mound,not_mound,K-35-052-2_x2016_y3696.png,K-35-052-2,407974.79697432066,4705962.254243317,,2026-06-07T03:46:54.819521+00:00
14,1.0,not_mound,not_mound,K-35-052-2_x336_y2352.png,K-35-052-2,399304.86838489276,4711645.755268321,,2026-06-07T03:46:56.938753+00:00
15,1.0,not_mound,not_mound,K-35-052-3_x3360_y3696.png,K-35-052-3,394154.8956026415,4687729.265649594,,2026-06-07T03:47:00.634344+00:00
16,1.0,not_mound,not_mound,K-35-052-3_x336_y672.png,K-35-052-3,379083.77929025755,4701647.984890732,,2026-06-07T03:47:03.687262+00:00
17,1.0,not_mound,not_mound,K-35-052-3_x4032_y672.png,K-35-052-3,396935.77710911894,4702415.677759745,,2026-06-07T03:47:05.356296+00:00
18,1.0,not_mound,not_mound,K-35-053-1_x1344_y2016.png,K-35-053-1,425428.06516517024,4713287.816643518,,2026-06-07T03:47:08.747461+00:00
19,1.0,not_mound,not_mound,K-35-053-1_x0_y2016.png,K-35-053-1,418965.33758735156,4713272.113421254,,2026-06-07T03:47:10.939522+00:00
20,1.0,not_mound,not_mound,K-35-053-1_x3024_y1008.png,K-35-053-1,434582.68890708894,4718100.170182875,,2026-06-07T03:47:13.469993+00:00
21,1.0,mound,burial_mound,K-35-053-1_x3696_y1008.png,K-35-053-1,436608.82288975036,4718177.020787218,50.0,2026-06-07T03:47:23.833086+00:00
22,1.0,not_mound,not_mound,K-35-053-2_x4032_y1344.png,K-35-053-2,458639.8877498613,4716758.289914189,,2026-06-07T03:47:27.147581+00:00
23,1.0,not_mound,not_mound,K-35-054-1_Straldzha_4326_x2688_y1008.png,K-35-054-1_Straldzha_4326,473068.01802237594,4718086.952537932,,2026-06-07T03:47:28.850703+00:00
24,1.0,not_mound,not_mound,K-35-054-2_Atolov_4326_x4032_y1344.png,K-35-054-2_Atolov_4326,499462.04720248183,4716120.19376675,,2026-06-07T03:47:30.896001+00:00
25,1.0,not_mound,not_mound,K-35-054-3_Yambol_x1680_y3696.png,K-35-054-3_Yambol,468889.1445879931,4686837.2753515495,,2026-06-07T03:47:31.978497+00:00
26,1.0,not_mound,not_mound,K-35-054-2_Atolov_4326_x2016_y672.png,K-35-054-2_Atolov_4326,490731.6699199262,4718809.448598905,,2026-06-07T03:47:33.286191+00:00
27,1.0,not_mound,not_mound,K-35-054-4_Voynika_x672_y1008.png,K-35-054-4_Voynika,483734.549841201,4699164.886937403,,2026-06-07T03:47:35.900649+00:00
28,1.0,not_mound,not_mound,K-35-055-1_x1344_y3696.png,K-35-055-1,508004.1602711201,4705296.862453319,,2026-06-07T03:47:37.368328+00:00
29,1.0,not_mound,not_mound,K-35-055-1_x0_y0.png,K-35-055-1,501713.92067816143,4723023.178955858,,2026-06-07T03:47:39.028277+00:00
30,1.0,not_mound,not_mound,K-35-055-2_x0_y672.png,K-35-055-2,521412.9895973429,4718726.950085641,,2026-06-07T03:47:40.562625+00:00
31,1.0,not_mound,not_mound,K-35-055-2_x3024_y0.png,K-35-055-2,535966.0555959815,4723039.941870885,,2026-06-07T03:47:43.665275+00:00
32,1.0,not_mound,not_mound,K-35-055-2_x336_y672.png,K-35-055-2,523024.9879840019,4720240.955703907,,2026-06-07T03:47:45.290808+00:00
33,1.0,not_mound,not_mound,K-35-055-2_x4032_y0.png,K-35-055-2,540744.1381271334,4722040.584697727,,2026-06-07T03:47:46.657417+00:00
34,1.0,not_mound,not_mound,K-35-055-3_x0_y2688.png,K-35-055-3,500941.8660971302,4691706.017278557,,2026-06-07T03:47:48.208587+00:00
35,1.0,not_mound,not_mound,K-35-055-4_x1344_y3696.png,K-35-055-4,528913.9551263696,4686862.178956976,,2026-06-07T03:47:49.325190+00:00
36,1.0,not_mound,not_mound,K-35-055-1_x672_y336.png,K-35-055-1,503711.3923885136,4721376.252119205,,2026-06-07T03:47:51.068934+00:00
37,1.0,not_mound,not_mound,K-35-062-4_Asenovgrad_4326_x1008_y3696.png,K-35-062-4_Asenovgrad_4326,320016.3518983079,4652117.5155690005,,2026-06-07T03:47:52.773053+00:00
38,1.0,not_mound,not_mound,K-35-062-4_Asenovgrad_4326_x1344_y336.png,K-35-062-4_Asenovgrad_4326,320331.1781398139,4668500.998404351,,2026-06-07T03:47:54.667056+00:00
39,1.0,not_mound,not_mound,K-35-063-1_Granit_4326_x3024_y336.png,K-35-063-1_Granit_4326,350373.44414510013,4686313.746458577,,2026-06-07T03:47:56.777263+00:00
40,1.0,mound,burial_mound,K-35-063-1_Granit_4326_x3696_y3024.png,K-35-063-1_Granit_4326,352919.1069918922,4672261.082961369,100.0,2026-06-07T03:48:01.755987+00:00
41,1.0,not_mound,not_mound,K-35-063-3_Tatarevo_4326_x1008_y1008.png,K-35-063-3_Tatarevo_4326,340125.6869587528,4664567.215994817,,2026-06-07T03:48:03.849964+00:00
42,1.0,not_mound,not_mound,K-35-063-3_Tatarevo_4326_x3696_y1344.png,K-35-063-3_Tatarevo_4326,352716.1246212383,4663529.329709876,,2026-06-07T03:48:08.729691+00:00
43,1.0,not_mound,not_mound,K-35-063-2_Chirpan_4326_x3696_y3696.png,K-35-063-2_Chirpan_4326,375135.64087125525,4669602.5198709415,,2026-06-07T03:48:10.480893+00:00
44,1.0,not_mound,not_mound,K-35-062-4_Asenovgrad_4326_x672_y672.png,K-35-062-4_Asenovgrad_4326,317844.0662068435,4666328.89937383,,2026-06-07T03:48:12.481302+00:00
45,1.0,not_mound,not_mound,K-35-063-3_Tatarevo_4326_x3696_y2688.png,K-35-063-3_Tatarevo_4326,352725.022550808,4656212.220369284,,2026-06-07T03:48:13.858202+00:00
46,1.0,not_mound,not_mound,K-35-063-4_Skobelevo_4326_x2352_y2688.png,K-35-063-4_Skobelevo_4326,366997.64562587463,4654804.591784275,,2026-06-07T03:48:16.021308+00:00
47,1.0,not_mound,not_mound,K-35-063-2_Chirpan_4326_x2688_y0.png,K-35-063-2_Chirpan_4326,370190.7822291755,4687920.453710393,,2026-06-07T03:48:18.647090+00:00
48,1.0,not_mound,not_mound,K-35-064-1_Sredets_4326_x0_y3696.png,K-35-064-1_Sredets_4326,376547.5499226651,4669445.261829815,,2026-06-07T03:48:20.632434+00:00
49,1.0,mound,burial_mound,K-35-064-3_Dimitrovgrad_4326_x0_y3024.png,K-35-064-3_Dimitrovgrad_4326,376140.4633920279,4654034.158692705,100.0,2026-06-07T03:48:24.424899+00:00
50,1.0,not_mound,not_mound,K-35-064-4_Galabovo_4326_x336_y1008.png,K-35-064-4_Galabovo_4326,398516.8726066174,4663931.44154629,,2026-06-07T03:48:26.483132+00:00
51,1.0,not_mound,not_mound,K-35-065-1_Radetski_4326_x0_y1344.png,K-35-065-1_Radetski_4326,418324.6210359989,4679436.770564144,,2026-06-07T03:48:30.082922+00:00
52,1.0,not_mound,not_mound,K-35-065-2_GManastir_4326_x3360_y0.png,K-35-065-2_GManastir_4326,456067.12785636506,4686138.962363372,,2026-06-07T03:48:32.000924+00:00
53,1.0,not_mound,not_mound,K-35-064-1_Sredets_4326_x2688_y0.png,K-35-064-1_Sredets_4326,389979.4690034678,4687073.825298048,,2026-06-07T03:48:33.557502+00:00
54,1.0,not_mound,not_mound,K-35-065-4_x1008_y0.png,K-35-065-4,443606.08089039515,4666738.064363632,,2026-06-07T03:48:35.657337+00:00
55,1.0,not_mound,not_mound,K-35-065-3_Glavan_4326_x672_y1680.png,K-35-065-3_Glavan_4326,420527.2550140287,4658872.580482524,,2026-06-07T03:48:37.574875+00:00
56,1.0,not_mound,not_mound,K-35-065-4_x2688_y3024.png,K-35-065-4,452928.85141571966,4652793.056429571,,2026-06-07T03:48:40.165676+00:00
57,1.0,not_mound,not_mound,K-35-065-4_x3360_y1680.png,K-35-065-4,455109.65684209095,4658310.043508743,,2026-06-07T03:48:41.881062+00:00
58,1.0,not_mound,not_mound,K-35-065-4_x3696_y2352.png,K-35-065-4,458188.1206884347,4655652.144915341,,2026-06-07T03:48:44.012796+00:00
59,1.0,not_mound,not_mound,K-35-065-4_x2688_y3696.png,K-35-065-4,452919.2162642921,4649921.854986449,,2026-06-07T03:48:45.415571+00:00
60,1.0,not_mound,not_mound,K-35-065-3_Glavan_4326_x1008_y1680.png,K-35-065-3_Glavan_4326,422727.56392087,4659571.469246471,,2026-06-07T03:48:47.245184+00:00
61,1.0,not_mound,not_mound,K-35-067-2_x3024_y3360.png,K-35-067-2,535909.6566792789,4668544.4540284015,,2026-06-07T03:48:48.910300+00:00
62,1.0,not_mound,not_mound,K-35-067-3_x336_y1344.png,K-35-067-3,502964.07858062163,4661021.94841051,,2026-06-07T03:48:50.468042+00:00
63,1.0,mound,burial_mound,K-35-067-4_x1680_y672.png,K-35-067-4,530181.1039117663,4664168.621626961,75.0,2026-06-07T03:49:03.349719+00:00
64,1.0,not_mound,not_mound,K-35-067-4_x2016_y1680.png,K-35-067-4,532378.422671354,4658589.562198917,,2026-06-07T03:49:06.811929+00:00
65,1.0,not_mound,not_mound,K-35-067-4_x2016_y3024.png,K-35-067-4,531614.427046575,4652745.063932353,,2026-06-07T03:49:09.510628+00:00
66,1.0,not_mound,not_mound,K-35-074-2_x1008_y336.png,K-35-074-2,318517.04892115085,4648714.114777524,,2026-06-07T03:49:12.526166+00:00
67,1.0,not_mound,not_mound,K-35-067-3_x4032_y1344.png,K-35-067-3,520176.61046119547,4661216.161782439,,2026-06-07T03:49:14.194787+00:00
68,1.0,not_mound,not_mound,K-35-074-2_x2688_y2352.png,K-35-074-2,327211.9259124919,4639842.728220473,,2026-06-07T03:49:15.774617+00:00
69,1.0,not_mound,not_mound,K-35-074-2_x672_y0.png,K-35-074-2,318167.2594951631,4651406.223261172,,2026-06-07T03:49:18.234781+00:00
70,1.0,not_mound,not_mound,K-35-074-3_x0_y336.png,K-35-074-3,292793.736371025,4631025.68936995,,2026-06-07T03:49:21.036299+00:00
71,1.0,mound,burial_mound,K-35-075-1_x1680_y1344.png,K-35-075-1,343009.04749481403,4643222.8079126775,200.0,2026-06-07T03:49:25.336916+00:00
72,1.0,not_mound,not_mound,K-35-075-2_x1008_y2352.png,K-35-075-2,361437.1838155743,4638357.528197631,,2026-06-07T03:49:28.381730+00:00
73,1.0,not_mound,not_mound,K-35-075-1_x4032_y336.png,K-35-075-1,354455.9306047776,4649236.565388725,,2026-06-07T03:49:32.477646+00:00
74,1.0,not_mound,not_mound,K-35-075-3_x1008_y3696.png,K-35-075-3,340364.63496631756,4614517.217243308,,2026-06-07T03:49:35.497911+00:00
75,1.0,not_mound,not_mound,K-35-075-3_x3024_y1680.png,K-35-075-3,350196.51714925846,4622827.023302505,,2026-06-07T03:49:37.941652+00:00
76,1.0,not_mound,not_mound,K-35-075-4_x0_y336.png,K-35-075-4,354664.1549442097,4630718.365364094,,2026-06-07T03:49:40.206671+00:00
77,1.0,not_mound,not_mound,K-35-075-3_x3696_y3360.png,K-35-075-3,353406.22534627473,4615393.864760386,,2026-06-07T03:49:41.936929+00:00
78,1.0,not_mound,not_mound,K-35-075-4_x336_y0.png,K-35-075-4,356786.20510175265,4631940.5380743,,2026-06-07T03:49:44.087690+00:00
79,1.0,not_mound,not_mound,K-35-075-3_x1008_y3024.png,K-35-075-3,338606.86923381506,4617193.17164953,,2026-06-07T03:49:45.327554+00:00
80,1.0,not_mound,not_mound,K-35-075-3_x3696_y2016.png,K-35-075-3,353494.9620919,4622373.042370332,,2026-06-07T03:49:47.802987+00:00
81,1.0,not_mound,not_mound,K-35-076-1_x0_y672.png,K-35-076-1,376299.946254672,4645939.399013277,,2026-06-07T03:49:51.322889+00:00
82,1.0,not_mound,not_mound,K-35-076-2_x4032_y336.png,K-35-076-2,416831.4724011145,4647590.894292411,,2026-06-07T03:49:53.272538+00:00
83,1.0,not_mound,not_mound,K-35-077-1_x1008_y2016.png,K-35-077-1,423693.54073082143,4639106.470217583,,2026-06-07T03:49:56.759665+00:00
84,1.0,not_mound,not_mound,K-35-077-1_x3024_y3696.png,K-35-077-1,432671.6171343564,4631599.297381107,,2026-06-07T03:49:58.401879+00:00
85,1.0,not_mound,not_mound,K-35-077-1_x1008_y2016.png,K-35-077-1,422312.3749527054,4639802.879254801,,2026-06-07T03:50:00.480205+00:00
86,1.0,not_mound,not_mound,K-35-077-1_x1008_y2016.png,K-35-077-1,422767.86902346445,4639350.939948057,,2026-06-07T03:50:02.484056+00:00
87,1.0,not_mound,not_mound,K-35-077-1_x1008_y2016.png,K-35-077-1,422289.8455073044,4638501.900511514,,2026-06-07T03:50:04.020991+00:00
88,1.0,not_mound,not_mound,K-35-077-1_x3696_y3024.png,K-35-077-1,435718.859260505,4633802.858608038,,2026-06-07T03:50:06.871450+00:00
89,1.0,not_mound,not_mound,K-35-077-2_x2688_y1344.png,K-35-077-2,452402.16265050165,4642285.205797522,,2026-06-07T03:50:09.930016+00:00
90,1.0,mound,burial_mound,K-35-077-3_x3024_y0.png,K-35-077-3,432339.7765205011,4630685.125593663,150.0,2026-06-07T03:50:25.987898+00:00
91,1.0,not_mound,not_mound,K-35-077-3_x2016_y3696.png,K-35-077-3,428008.358191822,4613077.024296275,,2026-06-07T03:50:27.380442+00:00
92,1.0,not_mound,not_mound,K-35-075-1_x2016_y3360.png,K-35-075-1,344880.79788699787,4634320.426957481,,2026-06-07T03:50:29.666418+00:00
