candidate_id,verifier_probability,human_label,symbol_type,source_tile,map_name,x,y,buffer_metres,timestamp
0,1.0,not_mound,not_mound,K-35-050-4_x1344_y2352.png,K-35-050-4,321576.67036361,4694295.003164018,,2026-06-06T07:33:17.007511+00:00
1,1.0,mound,burial_mound,K-35-051-3_x0_y1344.png,K-35-051-3,336655.8382098699,4699499.118133969,200.0,2026-06-06T07:33:20.830087+00:00
2,0.2,not_mound,not_mound,K-35-051-3_x2688_y1008.png,K-35-051-3,350277.1684929582,4700915.054219565,,2026-06-06T07:38:05.446892+00:00
3,1.0,mound,burial_mound,K-35-051-3_x2688_y1008.png,K-35-051-3,349825.6103858596,4700401.947503516,200.0,2026-06-06T07:33:23.981038+00:00
4,0.15,not_mound,not_mound,K-35-051-4_x3024_y1344.png,K-35-051-4,371835.4387304096,4698275.09488466,,2026-06-06T07:39:55.445342+00:00
5,1.0,not_mound,not_mound,K-35-051-4_x2016_y3024.png,K-35-051-4,366521.29135015,4690352.468451346,,2026-06-06T07:33:25.124634+00:00
6,1.0,mound,burial_mound,K-35-051-3_x1008_y2016.png,K-35-051-3,340604.7934384934,4695662.104134508,100.0,2026-06-06T07:33:31.464250+00:00
7,1.0,mound,burial_mound,K-35-052-2_x2352_y3360.png,K-35-052-2,409540.14134001575,4707478.185934146,125.0,2026-06-06T07:33:35.589149+00:00
8,0.2,mound,burial_mound,K-35-052-2_x1680_y3696.png,K-35-052-2,406368.087250011,4705927.168112096,100.0,2026-06-06T07:38:09.701923+00:00
9,0.15,mound,burial_mound,K-35-052-2_x2352_y0.png,K-35-052-2,409732.9590157087,4724298.290847827,75.0,2026-06-06T07:39:58.084504+00:00
10,1.0,mound,burial_mound,K-35-052-3_x336_y3024.png,K-35-052-3,378367.2677814091,4689894.322690257,125.0,2026-06-06T07:33:39.104733+00:00
11,1.0,mound,burial_mound,K-35-054-1_Straldzha_4326_x0_y1008.png,K-35-054-1_Straldzha_4326,459146.4452845602,4717039.898714172,75.0,2026-06-06T07:33:41.846401+00:00
12,0.2,mound,trig_point_on_mound,K-35-054-2_Atolov_4326_x1008_y1344.png,K-35-054-2_Atolov_4326,486196.84470820805,4715661.004281358,100.0,2026-06-06T07:38:12.804099+00:00
13,0.85,not_mound,not_mound,K-35-054-2_Atolov_4326_x2016_y1008.png,K-35-054-2_Atolov_4326,490689.1249935844,4716911.176601132,,2026-06-06T07:37:15.872837+00:00
14,1.0,mound,burial_mound,K-35-054-4_Voynika_x1344_y336.png,K-35-054-4_Voynika,486598.1482107844,4701725.30212965,200.0,2026-06-06T07:33:46.539497+00:00
15,1.0,not_mound,not_mound,K-35-054-3_Yambol_x2016_y3696.png,K-35-054-3_Yambol,470486.1797758048,4686833.699746504,,2026-06-06T07:33:47.883644+00:00
16,0.2,not_mound,not_mound,K-35-055-1_x3024_y0.png,K-35-055-1,515252.6142102454,4722384.048981816,,2026-06-06T07:38:15.365445+00:00
17,0.85,mound,burial_mound,K-35-055-2_x2688_y1008.png,K-35-055-2,535194.336655276,4718438.038817292,75.0,2026-06-06T07:37:19.336676+00:00
18,0.2,not_mound,not_mound,K-35-055-2_x2352_y672.png,K-35-055-2,533636.3880631045,4718947.110221929,,2026-06-06T07:38:17.020053+00:00
19,0.3,not_mound,not_mound,K-35-055-3_x0_y3360.png,K-35-055-3,501251.3959086948,4686882.264746496,,2026-06-06T07:38:00.844527+00:00
20,1.0,mound,burial_mound,K-35-055-4_x336_y2016.png,K-35-055-4,522146.7883089984,4693673.198954844,75.0,2026-06-06T07:33:50.754061+00:00
21,1.0,not_mound,not_mound,K-35-055-4_x672_y2688.png,K-35-055-4,523901.1907120334,4690515.621959881,,2026-06-06T07:33:52.617391+00:00
22,0.2,mound,burial_mound,K-35-055-4_x672_y1344.png,K-35-055-4,525298.8167788885,4698011.505147391,50.0,2026-06-06T07:38:18.453833+00:00
23,0.95,mound,bench_mark_on_mound,K-35-056-3_x3696_y1680.png,K-35-056-3,559636.4914383745,4695298.231375138,200.0,2026-06-06T07:36:22.917931+00:00
24,0.95,not_mound,not_mound,K-35-062-4_Asenovgrad_4326_x3696_y2688.png,K-35-062-4_Asenovgrad_4326,333615.98073028773,4656170.864534715,,2026-06-06T07:36:35.778959+00:00
25,0.15,not_mound,not_mound,K-35-063-1_Granit_4326_x3696_y3696.png,K-35-063-1_Granit_4326,353492.35117112927,4670308.948534299,,2026-06-06T07:39:59.372241+00:00
26,1.0,mound,burial_mound,K-35-055-2_x3696_y672.png,K-35-055-2,540717.3470461227,4719715.727634625,75.0,2026-06-06T07:33:55.230387+00:00
27,0.95,mound,bench_mark_on_mound,K-35-063-2_Chirpan_4326_x1680_y1008.png,K-35-063-2_Chirpan_4326,364129.1846018589,4681717.269741515,200.0,2026-06-06T07:36:40.150616+00:00
28,0.15,mound,burial_mound,K-35-063-2_Chirpan_4326_x1344_y1344.png,K-35-063-2_Chirpan_4326,362812.611353782,4681313.208509922,200.0,2026-06-06T07:40:02.338244+00:00
29,1.0,not_mound,not_mound,K-35-062-4_Asenovgrad_4326_x3696_y2688.png,K-35-062-4_Asenovgrad_4326,333383.8865389777,4655750.372796642,,2026-06-06T07:33:56.807708+00:00
30,0.2,mound,bench_mark_on_mound,K-35-063-3_Tatarevo_4326_x1008_y2688.png,K-35-063-3_Tatarevo_4326,339445.573377176,4656355.526280176,200.0,2026-06-06T07:38:21.023999+00:00
31,0.15,not_mound,not_mound,K-35-063-2_Chirpan_4326_x1008_y2352.png,K-35-063-2_Chirpan_4326,360226.44192900416,4675304.892810379,,2026-06-06T07:40:03.520643+00:00
32,0.2,not_mound,not_mound,K-35-063-3_Tatarevo_4326_x672_y336.png,K-35-063-3_Tatarevo_4326,337432.8483008041,4667148.685094246,,2026-06-06T07:38:23.281587+00:00
33,0.2,not_mound,not_mound,K-35-063-3_Tatarevo_4326_x3696_y2688.png,K-35-063-3_Tatarevo_4326,353681.52402456355,4656864.8415644,,2026-06-06T07:38:24.904615+00:00
34,0.2,mound,burial_mound,K-35-063-4_Skobelevo_4326_x2688_y1008.png,K-35-063-4_Skobelevo_4326,370020.9750438235,4664082.699156463,100.0,2026-06-06T07:38:33.464959+00:00
35,1.0,mound,burial_mound,K-35-063-3_Tatarevo_4326_x2352_y1344.png,K-35-063-3_Tatarevo_4326,345760.7047408939,4662242.574662993,75.0,2026-06-06T07:33:59.403537+00:00
36,1.0,not_mound,not_mound,K-35-064-1_Sredets_4326_x0_y2688.png,K-35-064-1_Sredets_4326,376239.3157616439,4673659.491258673,,2026-06-06T07:34:00.793321+00:00
37,1.0,mound,burial_mound,K-35-064-1_Sredets_4326_x3360_y1344.png,K-35-064-1_Sredets_4326,393349.3682640992,4679489.525322582,75.0,2026-06-06T07:34:03.427747+00:00
38,0.2,not_mound,not_mound,K-35-064-2_Radnevo_4326_x4032_y1008.png,K-35-064-2_Radnevo_4326,417369.5474165087,4680781.106647542,,2026-06-06T07:38:35.350866+00:00
39,1.0,mound,bench_mark_on_mound,K-35-064-2_Radnevo_4326_x3360_y2016.png,K-35-064-2_Radnevo_4326,414633.1737151515,4676728.011293262,100.0,2026-06-06T07:34:08.911686+00:00
40,0.95,mound,trig_point_on_mound,K-35-064-2_Radnevo_4326_x3696_y1344.png,K-35-064-2_Radnevo_4326,415875.83586713707,4680936.211672986,200.0,2026-06-06T07:36:43.520485+00:00
41,0.95,mound,bench_mark_on_mound,K-35-064-2_Radnevo_4326_x2016_y3360.png,K-35-064-2_Radnevo_4326,407103.1217178902,4670168.971078804,125.0,2026-06-06T07:36:47.611639+00:00
42,1.0,not_mound,not_mound,K-35-065-1_Radetski_4326_x1680_y1008.png,K-35-065-1_Radetski_4326,426390.3061012039,4681796.015973976,,2026-06-06T07:34:10.464656+00:00
43,0.15,not_mound,not_mound,K-35-064-3_Dimitrovgrad_4326_x3024_y0.png,K-35-064-3_Dimitrovgrad_4326,391233.0915451979,4669016.018530541,,2026-06-06T07:40:04.609679+00:00
44,1.0,mound,burial_mound,K-35-065-1_Radetski_4326_x2016_y2016.png,K-35-065-1_Radetski_4326,429061.9175654565,4675464.076985779,200.0,2026-06-06T07:34:14.027240+00:00
45,0.2,not_mound,not_mound,K-35-065-1_Radetski_4326_x2688_y2352.png,K-35-065-1_Radetski_4326,432347.1764962828,4674141.487903265,,2026-06-06T07:38:36.616501+00:00
46,0.2,not_mound,not_mound,K-35-065-1_Radetski_4326_x2016_y3024.png,K-35-065-1_Radetski_4326,428052.4152511144,4671435.038374951,,2026-06-06T07:38:38.038711+00:00
47,0.4,not_mound,not_mound,K-35-065-3_Glavan_4326_x3360_y3360.png,K-35-065-3_Glavan_4326,434442.2232422021,4650657.556680702,,2026-06-06T07:37:51.367155+00:00
48,0.15,not_mound,not_mound,K-35-065-3_Glavan_4326_x3696_y2688.png,K-35-065-3_Glavan_4326,436479.6151749565,4653804.626701836,,2026-06-06T07:40:05.821820+00:00
49,1.0,not_mound,not_mound,K-35-065-2_GManastir_4326_x336_y3696.png,K-35-065-2_GManastir_4326,441353.456860316,4668547.368351408,,2026-06-06T07:34:15.337135+00:00
50,1.0,mound,burial_mound,K-35-066-1_x2016_y672.png,K-35-066-1,469370.3932802166,4682239.767570433,125.0,2026-06-06T07:34:26.127206+00:00
51,0.2,not_mound,not_mound,K-35-066-2_x2688_y1680.png,K-35-066-2,492729.587746996,4676577.251856509,,2026-06-06T07:38:39.307153+00:00
52,0.2,not_mound,not_mound,K-35-066-2_x672_y2016.png,K-35-066-2,483670.4953852181,4675494.215563128,,2026-06-06T07:38:40.768382+00:00
53,1.0,mound,burial_mound,K-35-066-2_x1344_y1344.png,K-35-066-2,487596.4280186449,4678354.760206726,75.0,2026-06-06T07:34:29.133420+00:00
54,0.3,not_mound,not_mound,K-35-066-4_x2688_y672.png,K-35-066-4,493798.1979862543,4664121.041162812,,2026-06-06T07:38:02.447245+00:00
55,0.2,not_mound,not_mound,K-35-067-2_x0_y672.png,K-35-067-2,521882.9648738821,4683243.68017312,,2026-06-06T07:38:42.612476+00:00
56,0.2,not_mound,not_mound,K-35-066-3_x3696_y1008.png,K-35-066-3,477311.73954821465,4662398.242063495,,2026-06-06T07:38:44.019967+00:00
57,0.85,mound,burial_mound,K-35-067-1_x1680_y3024.png,K-35-067-1,509394.74858879216,4670005.716336567,100.0,2026-06-06T07:37:25.887954+00:00
58,0.95,mound,burial_mound,K-35-067-1_x672_y3360.png,K-35-067-1,505034.74511763593,4668459.67940768,75.0,2026-06-06T07:36:51.240058+00:00
59,0.2,not_mound,not_mound,K-35-067-3_x1680_y3360.png,K-35-067-3,509458.27147498576,4649905.552576733,,2026-06-06T07:38:45.253137+00:00
60,0.2,not_mound,not_mound,K-35-067-4_x4032_y3024.png,K-35-067-4,541228.7917766225,4652193.242931851,,2026-06-06T07:38:46.463269+00:00
61,0.95,not_mound,not_mound,K-35-067-3_x336_y1344.png,K-35-067-3,502165.6786260941,4661413.597571472,,2026-06-06T07:36:52.523739+00:00
62,1.0,mound,burial_mound,K-35-074-1_x2352_y3024.png,K-35-074-1,304151.62403931114,4637498.338139264,125.0,2026-06-06T07:34:32.606160+00:00
63,0.2,not_mound,not_mound,K-35-074-1_x1680_y672.png,K-35-074-1,300991.1173031975,4648756.121529477,,2026-06-06T07:38:47.594404+00:00
64,0.75,mound,burial_mound,K-35-067-4_x2352_y672.png,K-35-067-4,532697.4356997297,4663474.207512119,200.0,2026-06-06T07:37:43.866112+00:00
65,0.2,mound,burial_mound,K-35-067-4_x3360_y1008.png,K-35-067-4,538084.3364029292,4661929.8449116815,50.0,2026-06-06T07:38:49.288880+00:00
66,0.2,not_mound,not_mound,K-35-074-2_x1680_y2688.png,K-35-074-2,323356.79990734614,4637697.915324721,,2026-06-06T07:38:50.718798+00:00
67,0.95,mound,burial_mound,K-35-067-4_x2016_y2016.png,K-35-067-4,531195.1119158275,4657210.4731486365,200.0,2026-06-06T07:36:55.573189+00:00
68,0.15,not_mound,not_mound,K-35-074-2_x2016_y2688.png,K-35-074-2,325042.4961441308,4637909.607835095,,2026-06-06T07:40:07.864207+00:00
69,0.15,not_mound,not_mound,K-35-074-2_x4032_y1008.png,K-35-074-2,334051.3218058273,4646589.539934493,,2026-06-06T07:40:09.159566+00:00
70,0.2,not_mound,not_mound,K-35-075-1_x1680_y672.png,K-35-075-1,343201.66191218223,4647290.835428918,,2026-06-06T07:38:52.119097+00:00
71,0.2,not_mound,not_mound,K-35-067-3_x2352_y1680.png,K-35-067-3,512464.0484430959,4659240.611179495,,2026-06-06T07:38:53.235474+00:00
72,0.15,not_mound,not_mound,K-35-074-3_x336_y3024.png,K-35-074-3,294265.0940560668,4617206.251771056,,2026-06-06T07:40:10.319014+00:00
73,0.2,not_mound,not_mound,K-35-075-1_x3696_y1680.png,K-35-075-1,353372.5310914983,4642628.674811733,,2026-06-06T07:38:54.332535+00:00
74,0.95,mound,burial_mound,K-35-075-2_x2352_y3024.png,K-35-075-2,368305.0730675606,4635493.260848803,75.0,2026-06-06T07:36:58.048681+00:00
75,1.0,mound,burial_mound,K-35-075-2_x3360_y3360.png,K-35-075-2,373109.8920636178,4634245.540609246,75.0,2026-06-06T07:34:35.027630+00:00
76,0.15,not_mound,not_mound,K-35-067-3_x672_y3360.png,K-35-067-3,504503.9985261759,4650880.173113089,,2026-06-06T07:40:11.564598+00:00
77,0.2,not_mound,not_mound,K-35-074-2_x2352_y672.png,K-35-074-2,326021.81349823193,4647152.614364184,,2026-06-06T07:38:55.594631+00:00
78,0.2,not_mound,not_mound,K-35-075-3_x1344_y1680.png,K-35-075-3,341132.30902905995,4624188.732468559,,2026-06-06T07:38:56.732847+00:00
79,0.2,not_mound,not_mound,K-35-075-3_x3360_y2352.png,K-35-075-3,351961.9847428141,4620036.958255045,,2026-06-06T07:38:58.031480+00:00
80,0.4,not_mound,not_mound,K-35-075-4_x1008_y336.png,K-35-075-4,360890.717981394,4629935.784048974,,2026-06-06T07:37:53.911549+00:00
81,1.0,mound,burial_mound,K-35-075-4_x2016_y0.png,K-35-075-4,364540.6900330104,4630816.560514409,100.0,2026-06-06T07:34:38.361688+00:00
82,0.2,not_mound,not_mound,K-35-075-3_x1344_y2016.png,K-35-075-3,340624.59349851724,4622237.471214207,,2026-06-06T07:38:59.075055+00:00
83,1.0,mound,settlement_mound,K-35-075-4_x672_y1344.png,K-35-075-4,358823.52727549046,4624237.314548343,50.0,2026-06-06T07:34:44.522557+00:00
84,1.0,mound,burial_mound,K-35-076-2_x3024_y0.png,K-35-076-2,411953.3112929587,4648680.890885572,150.0,2026-06-06T07:34:50.429458+00:00
85,0.4,not_mound,not_mound,K-35-076-1_x3024_y1008.png,K-35-076-1,391171.3480015479,4644283.5262730345,,2026-06-06T07:37:55.195191+00:00
86,0.75,mound,burial_mound,K-35-076-3_x2352_y336.png,K-35-076-3,387327.1900559186,4629085.129534967,125.0,2026-06-06T07:37:48.667217+00:00
87,0.85,mound,bench_mark_on_mound,K-35-076-2_x1008_y672.png,K-35-076-2,402801.750853715,4645975.996986629,150.0,2026-06-06T07:37:29.791624+00:00
88,0.15,not_mound,not_mound,K-35-077-1_x2688_y2688.png,K-35-077-1,430745.7000710151,4635116.424984862,,2026-06-06T07:40:12.823906+00:00
89,1.0,mound,burial_mound,K-35-077-2_x1008_y3024.png,K-35-077-2,443291.3232725956,4634486.327616658,75.0,2026-06-06T07:34:53.085232+00:00
90,1.0,mound,bench_mark_on_mound,K-35-077-2_x0_y3024.png,K-35-077-2,438693.52249716007,4634344.301275552,200.0,2026-06-06T07:34:58.829275+00:00
91,0.85,not_mound,not_mound,K-35-077-2_x2352_y2352.png,K-35-077-2,450919.7343538489,4637747.46168784,,2026-06-06T07:37:32.137703+00:00
92,0.85,mound,trig_point_on_mound,K-35-077-2_x336_y3024.png,K-35-077-2,440758.3296559808,4633715.369154803,125.0,2026-06-06T07:37:36.353078+00:00
93,1.0,mound,burial_mound,K-35-077-2_x3360_y3696.png,K-35-077-2,454763.02220643946,4631391.3348353775,200.0,2026-06-06T07:35:01.223631+00:00
94,1.0,mound,burial_mound,K-35-077-3_x3024_y0.png,K-35-077-3,432460.3853949545,4630669.362999861,75.0,2026-06-06T07:35:06.365061+00:00
95,0.95,mound,burial_mound,K-35-077-3_x336_y2688.png,K-35-077-3,418709.5913706507,4616662.794696747,50.0,2026-06-06T07:36:59.325961+00:00
96,0.2,not_mound,not_mound,K-35-077-2_x336_y2688.png,K-35-077-2,440613.7055021888,4635396.973733392,,2026-06-06T07:39:00.246614+00:00
97,0.2,not_mound,not_mound,K-35-077-4_x672_y1008.png,K-35-077-4,441413.2838976199,4624623.850645165,,2026-06-06T07:39:01.426411+00:00
98,0.85,not_mound,not_mound,K-35-042-3_x2352_y3024.png,K-35-042-3,471739.13787182746,4726226.69301456,,2026-06-06T07:37:38.313204+00:00
99,0.15,not_mound,not_mound,K-35-042-3_x2016_y3360.png,K-35-042-3,469072.59024443576,4724720.003002239,,2026-06-06T07:40:14.098022+00:00
100,0.2,not_mound,not_mound,K-35-051-3_x1680_y3696.png,K-35-051-3,344267.35867171176,4688584.582913648,,2026-06-06T07:39:04.174562+00:00
101,0.2,not_mound,not_mound,K-35-051-4_x3024_y1344.png,K-35-051-4,371761.9774415296,4698393.075481501,,2026-06-06T07:39:05.928591+00:00
102,0.95,mound,bench_mark_on_mound,K-35-050-4_x336_y2016.png,K-35-050-4,316433.25023154414,4696788.418788591,150.0,2026-06-06T07:37:03.776266+00:00
103,1.0,not_mound,not_mound,K-35-051-4_x4032_y3360.png,K-35-051-4,375972.7052023031,4688612.652955992,,2026-06-06T07:35:08.418564+00:00
104,0.2,mound,burial_mound,K-35-052-3_x1008_y2016.png,K-35-052-3,381927.597480742,4695960.405574197,200.0,2026-06-06T07:39:09.077033+00:00
105,1.0,mound,burial_mound,K-35-053-4_Boyadzhik_x2016_y1680.png,K-35-053-4_Boyadzhik,450049.7212206688,4695947.64300577,200.0,2026-06-06T07:35:10.842999+00:00
106,1.0,mound,burial_mound,K-35-053-4_Boyadzhik_x336_y0.png,K-35-053-4_Boyadzhik,440040.591843309,4703715.876774176,200.0,2026-06-06T07:35:12.782444+00:00
107,0.2,not_mound,not_mound,K-35-054-1_Straldzha_4326_x2352_y1344.png,K-35-054-1_Straldzha_4326,472161.83650547423,4716074.957296073,,2026-06-06T07:39:11.012225+00:00
108,1.0,mound,burial_mound,K-35-054-2_Atolov_4326_x1344_y1344.png,K-35-054-2_Atolov_4326,487686.20866857073,4716039.629287098,75.0,2026-06-06T07:35:15.809361+00:00
109,1.0,mound,burial_mound,K-35-054-4_Voynika_x1344_y336.png,K-35-054-4_Voynika,486731.8834884316,4701715.719272183,150.0,2026-06-06T07:35:28.020405+00:00
110,0.85,not_mound,not_mound,K-35-055-1_x1680_y672.png,K-35-055-1,508319.3297384734,4719627.868606453,,2026-06-06T07:37:40.248870+00:00
111,0.15,not_mound,not_mound,K-35-055-1_x1344_y0.png,K-35-055-1,507899.97753400553,4722594.740260261,,2026-06-06T07:40:15.226578+00:00
112,1.0,mound,burial_mound,K-35-055-2_x1680_y672.png,K-35-055-2,530620.8861022557,4718648.654193766,200.0,2026-06-06T07:35:31.318007+00:00
113,1.0,mound,burial_mound,K-35-055-3_x0_y1008.png,K-35-055-3,500573.00894042826,4698502.798072398,200.0,2026-06-06T07:35:33.863764+00:00
114,0.15,not_mound,not_mound,K-35-055-4_x1680_y2352.png,K-35-055-4,530185.1421587951,4692364.700861298,,2026-06-06T07:40:16.341467+00:00
115,0.15,not_mound,not_mound,K-35-055-3_x4032_y2352.png,K-35-055-3,520089.6021233548,4691950.682426004,,2026-06-06T07:40:18.204931+00:00
116,0.2,not_mound,not_mound,K-35-055-3_x3024_y3360.png,K-35-055-3,516232.9060279538,4687996.433182812,,2026-06-06T07:39:26.891801+00:00
117,1.0,mound,burial_mound,K-35-062-4_Asenovgrad_4326_x2688_y3696.png,K-35-062-4_Asenovgrad_4326,328491.64771633525,4651980.0757908095,200.0,2026-06-06T07:35:37.694155+00:00
118,1.0,not_mound,not_mound,K-35-062-4_Asenovgrad_4326_x2352_y1680.png,K-35-062-4_Asenovgrad_4326,325463.30877589784,4662487.665321362,,2026-06-06T07:35:38.897869+00:00
119,1.0,mound,burial_mound,K-35-063-2_Chirpan_4326_x1344_y1008.png,K-35-063-2_Chirpan_4326,362837.7691824864,4681629.742425767,75.0,2026-06-06T07:35:41.294144+00:00
120,0.95,mound,burial_mound,K-35-063-1_Granit_4326_x2352_y672.png,K-35-063-1_Granit_4326,347372.5654385564,4684900.836489612,150.0,2026-06-06T07:37:07.183923+00:00
121,0.2,not_mound,not_mound,K-35-063-1_Granit_4326_x1344_y1008.png,K-35-063-1_Granit_4326,341628.4501836335,4683073.752516866,,2026-06-06T07:39:29.195522+00:00
122,0.15,not_mound,not_mound,K-35-063-2_Chirpan_4326_x2352_y1008.png,K-35-063-2_Chirpan_4326,367593.309413886,4681745.729057644,,2026-06-06T07:40:19.252925+00:00
123,0.98,mound,burial_mound,K-35-063-3_Tatarevo_4326_x672_y1344.png,K-35-063-3_Tatarevo_4326,338242.9848551472,4662390.592461358,50.0,2026-06-06T07:36:17.694075+00:00
124,0.35,mound,burial_mound,K-35-062-4_Asenovgrad_4326_x3024_y1008.png,K-35-062-4_Asenovgrad_4326,329496.05455252726,4664927.114307624,200.0,2026-06-06T07:37:59.316254+00:00
125,1.0,not_mound,not_mound,K-35-064-1_Sredets_4326_x2688_y0.png,K-35-064-1_Sredets_4326,389857.8253707407,4686750.276837111,,2026-06-06T07:35:43.392481+00:00
