candidate_id,verifier_probability,human_label,symbol_type,source_tile,map_name,x,y,buffer_metres,timestamp
12,0.2,not_mound,not_mound,K-35-042-3_x2016_y1344.png,K-35-042-3,470512.1123226446,4735167.840856787,,2026-06-06T08:18:15.043960+00:00
20,1.0,mound,burial_mound,K-35-050-4_x1008_y672.png,K-35-050-4,321193.0665061431,4702906.5950301755,50.0,
22,0.2,not_mound,not_mound,K-35-042-3_x1008_y1344.png,K-35-042-3,465819.11657539743,4734497.662023252,,2026-06-06T08:18:16.197403+00:00
103,0.2,mound,burial_mound,K-35-051-3_x0_y2016.png,K-35-051-3,336286.367778293,4696959.708819725,50.0,
129,0.4,not_mound,not_mound,K-35-051-4_x1680_y1008.png,K-35-051-4,365592.24328937824,4700633.424483058,,2026-06-06T08:18:07.077481+00:00
159,1.0,mound,burial_mound,K-35-051-3_x672_y2352.png,K-35-051-3,339698.71659726196,4693585.462887018,50.0,
227,0.95,not_mound,not_mound,K-35-052-2_x3360_y2352.png,K-35-052-2,414401.2968595297,4712031.962223902,,2026-06-06T08:16:46.623597+00:00
279,0.2,not_mound,not_mound,K-35-052-3_x3024_y3360.png,K-35-052-3,392987.86584712483,4688042.780947229,,2026-06-06T08:18:17.362244+00:00
374,1.0,mound,burial_mound,K-35-053-2_x1680_y3360.png,K-35-053-2,448099.25281033595,4705496.689957302,50.0,
475,1.0,mound,burial_mound,K-35-054-1_Straldzha_4326_x3696_y336.png,K-35-054-1_Straldzha_4326,478793.01251224,4721282.2884862665,50.0,
476,1.0,mound,burial_mound,K-35-054-1_Straldzha_4326_x3696_y336.png,K-35-054-1_Straldzha_4326,477824.1599102387,4720991.167789535,50.0,
506,1.0,not_mound,not_mound,K-35-054-1_Straldzha_4326_x3696_y0.png,K-35-054-1_Straldzha_4326,477566.0959412341,4722262.65944061,,2026-06-06T08:16:11.949689+00:00
522,0.3,mound,burial_mound,K-35-054-3_Yambol_x2016_y1008.png,K-35-054-3_Yambol,469107.1158041218,4698595.202902234,50.0,
562,0.2,not_mound,not_mound,K-35-054-4_Voynika_x2352_y1344.png,K-35-054-4_Voynika,492604.0169187112,4697343.796242603,,2026-06-06T08:18:21.016992+00:00
563,0.95,not_mound,not_mound,K-35-054-3_Yambol_x1008_y3696.png,K-35-054-3_Yambol,465304.92468428693,4686836.667871631,,2026-06-06T08:16:47.801358+00:00
626,1.0,not_mound,not_mound,K-35-055-1_x336_y2352.png,K-35-055-1,502273.944410381,4711087.137349514,,2026-06-06T08:16:15.016050+00:00
724,1.0,mound,burial_mound,K-35-055-3_x2016_y1008.png,K-35-055-3,511589.04921110335,4698469.086084116,50.0,
783,0.65,not_mound,not_mound,K-35-056-3_x3024_y3360.png,K-35-056-3,557262.2006630728,4688220.622477507,,2026-06-06T08:18:04.317678+00:00
817,1.0,mound,burial_mound,K-35-062-4_Asenovgrad_4326_x1680_y2352.png,K-35-062-4_Asenovgrad_4326,321980.50712968025,4658707.089153555,50.0,
849,0.2,not_mound,not_mound,K-35-062-4_Asenovgrad_4326_x672_y1680.png,K-35-062-4_Asenovgrad_4326,317423.0711845178,4662097.089975784,,2026-06-06T08:18:22.878127+00:00
870,1.0,mound,burial_mound,K-35-063-1_Granit_4326_x1680_y1008.png,K-35-063-1_Granit_4326,344434.0486177363,4683225.532189321,50.0,
882,0.6,not_mound,not_mound,K-35-063-1_Granit_4326_x1344_y2016.png,K-35-063-1_Granit_4326,342398.9574137459,4677611.493614365,,2026-06-06T08:18:05.914828+00:00
998,0.85,mound,settlement_mound,K-35-063-3_Tatarevo_4326_x3360_y1008.png,K-35-063-3_Tatarevo_4326,351630.6282242023,4664066.193522663,50.0,2026-06-06T08:17:53.085861+00:00
1000,0.2,not_mound,not_mound,K-35-063-3_Tatarevo_4326_x1008_y1344.png,K-35-063-3_Tatarevo_4326,339508.68509670754,4662690.677304395,,2026-06-06T08:18:23.808416+00:00
1052,0.2,mound,burial_mound,K-35-063-4_Skobelevo_4326_x2352_y2016.png,K-35-063-4_Skobelevo_4326,367495.6149770747,4658895.7135451585,50.0,
1061,0.95,not_mound,not_mound,K-35-063-4_Skobelevo_4326_x2016_y672.png,K-35-063-4_Skobelevo_4326,366356.660999813,4664929.192333169,,2026-06-06T08:16:49.985383+00:00
1062,1.0,not_mound,not_mound,K-35-063-4_Skobelevo_4326_x2016_y672.png,K-35-063-4_Skobelevo_4326,366561.07857934694,4664921.104130346,,2026-06-06T08:16:17.237343+00:00
1064,1.0,mound,burial_mound,K-35-064-1_Sredets_4326_x1008_y2352.png,K-35-064-1_Sredets_4326,380771.07036676415,4674442.608206035,50.0,
1093,1.0,mound,bench_mark_on_mound,K-35-064-1_Sredets_4326_x1680_y2016.png,K-35-064-1_Sredets_4326,385789.19799088483,4677546.409964625,50.0,
1130,0.4,not_mound,not_mound,K-35-064-2_Radnevo_4326_x2352_y336.png,K-35-064-2_Radnevo_4326,410093.5456875207,4684642.125100987,,2026-06-06T08:18:08.837066+00:00
1155,1.0,not_mound,not_mound,K-35-064-3_Dimitrovgrad_4326_x1344_y3024.png,K-35-064-3_Dimitrovgrad_4326,383144.46804986155,4652757.67922298,,2026-06-06T08:16:18.700749+00:00
1168,0.95,not_mound,not_mound,K-35-064-3_Dimitrovgrad_4326_x3696_y2352.png,K-35-064-3_Dimitrovgrad_4326,394652.21717249765,4655974.806341721,,2026-06-06T08:16:53.788638+00:00
1180,1.0,mound,burial_mound,K-35-064-4_Galabovo_4326_x1008_y3360.png,K-35-064-4_Galabovo_4326,402718.6379335157,4652212.260486631,75.0,2026-06-06T08:16:26.829556+00:00
1255,0.2,mound,burial_mound,K-35-065-1_Radetski_4326_x1344_y1680.png,K-35-065-1_Radetski_4326,424090.05761831906,4678284.284499966,50.0,
1279,0.85,not_mound,not_mound,K-35-065-2_GManastir_4326_x4032_y672.png,K-35-065-2_GManastir_4326,458383.8718921272,4682040.473927027,,2026-06-06T08:17:55.281028+00:00
1417,0.2,not_mound,not_mound,K-35-066-1_x2688_y0.png,K-35-066-1,473688.06091270177,4685859.035372173,,2026-06-06T08:18:24.750927+00:00
